ID,DATA_LAYER,SRC_STM_NM,FIELD_NM,TBL_NM,FIELD_CODE,FIELD_DESC,FLD_LENGTH,FLD_SEQ_NUM,DATA_TP,JIE_BUCKET_KEY_FLAG,BUCKET_KEY_FLAG,PARTITION_KEY_FLAG,PRIMARY_KEY_FLAG,FLD_SCALE,ROW_KEY_SEQ_NUM,IS_NULL,IS_AMOUNT,IS_CODE,LST_UPDT_DT,VERSION,TB_ID,PARTION_WAY,IS_ENABLE
7725,,CORE,FC60DATES,FCPF60,FC60DATES,退回/兑付日期,8,31,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7726,,CORE,FC60FY,FCPF60,FC60FY,附言,60,32,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7727,,CORE,FC60ATR,FCPF60,FC60ATR,汇票属性,1,33,CHARACTER,,,,4,,,N,,1,,,1,NONE,1
7728,,CORE,FC60STS,FCPF60,FC60STS,汇票标志,8,34,CHARACTER,,,,,,,Y,,1,,,1,NONE,1
7729,,CORE,FC60DYBZ,FCPF60,FC60DYBZ,汇票打印标志,1,35,CHARACTER,,,,,,,Y,,1,,,1,NONE,1
7730,,CORE,FC60DPNO,FCPF60,FC60DPNO,机构号,11,36,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7731,,CORE,FC60LRY,FCPF60,FC60LRY,录入员,10,37,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7732,,CORE,FC60FHY,FCPF60,FC60FHY,签发柜员,10,38,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7733,,CORE,FC60HSH,FCPF60,FC60HSH,核算行,11,39,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7734,,CORE,FC60LSH,FCPF60,FC60LSH,发送流水号,4,40,INTEGER,,,,,,,Y,,,,,1,NONE,1
7735,,CORE,FC60GSXH,FCPF60,FC60GSXH,挂失申请号,5,41,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7736,,CORE,FC60UPY,FCPF60,FC60UPY,汇票变更员,10,42,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7737,,CORE,FC60LRLS,FCPF60,FC60LRLS,复核流水号,4,43,INTEGER,,,,,,,Y,,,,,1,NONE,1
7738,,CORE,FC60SXF,FCPF60,FC60SXF,手续费,16,44,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
7739,,CORE,FC60YDF,FCPF60,FC60YDF,邮电费,16,45,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
7740,,CORE,FC60GBF,FCPF60,FC60GBF,工本费,16,46,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
7741,,CORE,FC60LBBZ,FCPF60,FC60LBBZ,汇票签发标志,6,47,CHARACTER,,,,,,,Y,,1,,,1,NONE,1
7742,,CORE,FC60BAK1,FCPF60,FC60BAK1,支付优先级标志,6,48,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7743,,CORE,FC60BAK8,FCPF60,FC60BAK8,备用9,20,55,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7744,,CORE,FC60BYAMT,FCPF60,FC60BYAMT,备用金额1,16,56,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
7745,,CORE,FC60TYPE,FCPF60,FC60TYPE,汇票类型,1,57,CHARACTER,,,,5,,,N,,1,,,1,NONE,1
7746,,CORE,FC60ASKNO,FCPF60,FC60ASKNO,汇票申请书号码,20,58,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7747,,CORE,FC60BAK9,FCPF60,FC60BAK9,备用10,20,59,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7748,,CORE,FC60BAK10,FCPF60,FC60BAK10,收款人帐号,20,60,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7749,,CORE,FC60YQLSH,FCPF60,FC60YQLSH,逾期入账流水号,4,61,INTEGER,,,,,,,Y,,,,,1,NONE,1
7750,,CORE,LAST_ETL_ACG_DT,FCPF60,LAST_ETL_ACG_DT,,4,62,DATE,,,,,,,Y,,,,,1,NONE,1
7751,,CORE,DEL_F,FCPF60,DEL_F,,2,63,SMALLINT,,,,,,,Y,,,,,1,NONE,1
7752,,CORE,FC60BAK2,FCPF60,FC60BAK2,兑付申请机构号,60,49,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7753,,CORE,FC60BAK3,FCPF60,FC60BAK3,申请兑付日期,20,50,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7754,,CORE,FC60BAK4,FCPF60,FC60BAK4,来帐流水号,20,51,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7755,,CORE,FC60BAK5,FCPF60,FC60BAK5,发报日期,20,52,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7756,,CORE,FC60BAK6,FCPF60,FC60BAK6,兑付申请操作员,60,53,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7757,,CORE,FC60BAK7,FCPF60,FC60BAK7,备用,20,54,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7758,,CORE,DGN0DPNOA,DGPFN0,DGN0DPNOA,核算机构,11,0,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7759,,CORE,DGN0DPNOK,DGPFN0,DGN0DPNOK,开户机构,11,1,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7760,,CORE,DGN0OPNTYP,DGPFN0,DGN0OPNTYP,发放类型,1,2,CHARACTER,,,,,,,Y,,1,,,1,NONE,1
7761,,CORE,DGN0CONTNO,DGPFN0,DGN0CONTNO,合同编号,20,3,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7762,,CORE,DGN0DUEBNO,DGPFN0,DGN0DUEBNO,借据编号,20,4,CHARACTER,,1,,1,,,N,,1,,,1,NONE,1
7763,,CORE,DGN0CID,DGPFN0,DGN0CID,客户标识,4,5,INTEGER,,,,,,,Y,,,,,1,NONE,1
7764,,CORE,DGN0CUR,DGPFN0,DGN0CUR,币种,2,6,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7765,,CORE,DGN0LNCLS,DGPFN0,DGN0LNCLS,贷款类别,2,7,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7766,,CORE,DGN0DUNIT,DGPFN0,DGN0DUNIT,代理行行号,20,8,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7767,,CORE,DGN0PRODID,DGPFN0,DGN0PRODID,产品代码,10,9,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7768,,CORE,DGN0LNCATG,DGPFN0,DGN0LNCATG,贷款品种,10,10,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7769,,CORE,DGN0STAT,DGPFN0,DGN0STAT,贷款状态,1,11,CHARACTER,,,,,,,Y,,1,,,1,NONE,1
7770,,CORE,DGN0ACIDB,DGPFN0,DGN0ACIDB,贷款余额帐户标识,4,12,INTEGER,,,,,,,Y,,1,,,1,NONE,1
7771,,CORE,DGN0ACIDN,DGPFN0,DGN0ACIDN,正常贷款帐户标识,4,13,INTEGER,,,,,,,Y,,1,,,1,NONE,1
7772,,CORE,DGN0ACIDO,DGPFN0,DGN0ACIDO,逾期贷款帐户标识,4,14,INTEGER,,,,,,,Y,,1,,,1,NONE,1
7773,,CORE,DGN0ACIDD,DGPFN0,DGN0ACIDD,呆滞贷款帐户标识,4,15,INTEGER,,,,,,,Y,,1,,,1,NONE,1
7774,,CORE,DGN0ACIDBD,DGPFN0,DGN0ACIDBD,呆账贷款帐户标识,4,16,INTEGER,,,,,,,Y,,1,,,1,NONE,1
7775,,CORE,DGN0ACIDIN,DGPFN0,DGN0ACIDIN,表内应收息帐户标识,4,17,INTEGER,,,,,,,Y,,1,,,1,NONE,1
7776,,CORE,DGN0ACIDOT,DGPFN0,DGN0ACIDOT,表外应收息帐户标识,4,18,INTEGER,,,,,,,Y,,1,,,1,NONE,1
7777,,CORE,DGN0ITRTN,DGPFN0,DGN0ITRTN,正常利率,8,19,DECIMAL,,,,,,,Y,,,,,1,NONE,1
7778,,CORE,DGN0ITRTO,DGPFN0,DGN0ITRTO,逾期利率,8,20,DECIMAL,,,,,,,Y,,,,,1,NONE,1
7779,,CORE,DGN0ITRTD,DGPFN0,DGN0ITRTD,呆滞利率,8,21,DECIMAL,,,,,,,Y,,,,,1,NONE,1
7780,,CORE,DGN0ITRTBD,DGPFN0,DGN0ITRTBD,呆账利率,8,22,DECIMAL,,,,,,,Y,,,,,1,NONE,1
7781,,CORE,DGN0AMT,DGPFN0,DGN0AMT,贷款合同金额,16,23,DECIMAL,,,,,,,Y,,,,,1,NONE,1
7782,,CORE,DGN0ACNOT,DGPFN0,DGN0ACNOT,转存帐号,32,24,CHARACTER,,,,,,,Y,,1,,,1,NONE,1
7783,,CORE,DGN0ACNOP,DGPFN0,DGN0ACNOP,还款账号,32,25,CHARACTER,,,,,,,Y,,1,,,1,NONE,1
7784,,CORE,DGN0CASPAN,DGPFN0,DGN0CASPAN,计息周期,1,26,CHARACTER,,,,,,,Y,,1,,,1,NONE,1
7785,,CORE,DGN0CATYPE,DGPFN0,DGN0CATYPE,计息方式,1,27,CHARACTER,,,,,,,Y,,1,,,1,NONE,1
7786,,CORE,DGN0PAYTYP,DGPFN0,DGN0PAYTYP,还款方式,2,28,CHARACTER,,,,,,,Y,,1,,,1,NONE,1
7787,,CORE,DGN0DATEB,DGPFN0,DGN0DATEB,贷款发放日期,8,29,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7788,,CORE,DGN0DATEE,DGPFN0,DGN0DATEE,贷款到期日期,8,30,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7789,,CORE,DGN0DATECA,DGPFN0,DGN0DATECA,结息日期,8,31,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7790,,CORE,DGN0DATED,DGPFN0,DGN0DATED,销户日期,8,32,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7791,,CORE,DGN0CTLS,DGPFN0,DGN0CTLS,贷款相关标志,32,33,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7792,,CORE,DGN0GURTYP,DGPFN0,DGN0GURTYP,担保方式,10,34,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7793,,CORE,DGN0CLIMGR,DGPFN0,DGN0CLIMGR,客户经理,10,35,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7794,,CORE,DGN0DATELA,DGPFN0,DGN0DATELA,最后一笔业务日期,8,36,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7795,,CORE,DGN0DPNOS,DGPFN0,DGN0DPNOS,最后一笔业务发送机构,11,37,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7796,,CORE,DGN0OPR,DGPFN0,DGN0OPR,最后一笔业务经办柜员,10,38,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7797,,CORE,DGN0STAN,DGPFN0,DGN0STAN,最后一笔业务流水号,4,39,INTEGER,,,,,,,Y,,,,,1,NONE,1
7798,,CORE,DGN0DATEPR,DGPFN0,DGN0DATEPR,上次结息日,8,40,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7799,,CORE,DGN0NFLTRT,DGPFN0,DGN0NFLTRT,正常利率浮动比率,8,41,DECIMAL,,,,,,,Y,,,,,1,NONE,1
7800,,CORE,DGN0BZ,DGPFN0,DGN0BZ,扩展备注,32,42,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7801,,CORE,LAST_ETL_ACG_DT,DGPFN0,LAST_ETL_ACG_DT,,4,43,DATE,,,,,,,Y,,,,,1,NONE,1
7802,,CORE,DEL_F,DGPFN0,DEL_F,,2,44,SMALLINT,,,,,,,Y,,,,,1,NONE,1
7803,,CORE,DGM0DPNOA,DGPFM0,DGM0DPNOA,核算机构,11,0,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7804,,CORE,DGM0DPNOK,DGPFM0,DGM0DPNOK,开户机构,11,1,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7805,,CORE,DGM0OPNTYP,DGPFM0,DGM0OPNTYP,发放类型,1,2,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7806,,CORE,DGM0CONTNO,DGPFM0,DGM0CONTNO,合同编号,20,3,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7807,,CORE,DGM0DUEBNO,DGPFM0,DGM0DUEBNO,借据编号,20,4,CHARACTER,,1,,1,,,N,,1,,,1,NONE,1
7808,,CORE,DGM0CID,DGPFM0,DGM0CID,客户标识,4,5,INTEGER,,,,,,,Y,,,,,1,NONE,1
7809,,CORE,DGM0CUR,DGPFM0,DGM0CUR,币种,2,6,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7810,,CORE,DGM0LNCLS,DGPFM0,DGM0LNCLS,贷款类别,2,7,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7811,,CORE,DGM0DUNIT,DGPFM0,DGM0DUNIT,代理行行号,20,8,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7812,,CORE,DGM0PRODID,DGPFM0,DGM0PRODID,产品代码,10,9,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7813,,CORE,DGM0LNCATG,DGPFM0,DGM0LNCATG,贷款品种,10,10,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7814,,CORE,DGM0STAT,DGPFM0,DGM0STAT,贷款状态,1,11,CHARACTER,,,,,,,Y,,1,,,1,NONE,1
7815,,CORE,DGM0ACIDB,DGPFM0,DGM0ACIDB,贷款余额帐户标识,4,12,INTEGER,,,,,,,Y,,1,,,1,NONE,1
7816,,CORE,DGM0ACIDN,DGPFM0,DGM0ACIDN,正常贷款帐户标识,4,13,INTEGER,,,,,,,Y,,1,,,1,NONE,1
7817,,CORE,DGM0ACIDO,DGPFM0,DGM0ACIDO,逾期贷款帐户标识,4,14,INTEGER,,,,,,,Y,,1,,,1,NONE,1
7818,,CORE,DGM0ACIDD,DGPFM0,DGM0ACIDD,呆滞贷款帐户标识,4,15,INTEGER,,,,,,,Y,,1,,,1,NONE,1
7819,,CORE,DGM0ACIDBD,DGPFM0,DGM0ACIDBD,呆账贷款帐户标识,4,16,INTEGER,,,,,,,Y,,1,,,1,NONE,1
7820,,CORE,DGM0ACIDIN,DGPFM0,DGM0ACIDIN,表内应收息帐户标识,4,17,INTEGER,,,,,,,Y,,1,,,1,NONE,1
7821,,CORE,DGM0ACIDOT,DGPFM0,DGM0ACIDOT,表外应收息帐户标识,4,18,INTEGER,,,,,,,Y,,1,,,1,NONE,1
7822,,CORE,DGM0ITRTN,DGPFM0,DGM0ITRTN,正常利率,8,19,DECIMAL,,,,,,,Y,,,,,1,NONE,1
7823,,CORE,DGM0ITRTO,DGPFM0,DGM0ITRTO,逾期利率,8,20,DECIMAL,,,,,,,Y,,,,,1,NONE,1
7824,,CORE,DGM0ITRTD,DGPFM0,DGM0ITRTD,呆滞利率,8,21,DECIMAL,,,,,,,Y,,,,,1,NONE,1
7825,,CORE,DGM0ITRTBD,DGPFM0,DGM0ITRTBD,呆账利率,8,22,DECIMAL,,,,,,,Y,,,,,1,NONE,1
7826,,CORE,DGM0AMT,DGPFM0,DGM0AMT,贷款合同金额,16,23,DECIMAL,,,,,,,Y,,,,,1,NONE,1
7827,,CORE,DGM0ACNOT,DGPFM0,DGM0ACNOT,转存帐号,32,24,CHARACTER,,,,,,,Y,,1,,,1,NONE,1
7828,,CORE,DGM0ACNOP,DGPFM0,DGM0ACNOP,还款账号,32,25,CHARACTER,,,,,,,Y,,1,,,1,NONE,1
7829,,CORE,DGM0CASPAN,DGPFM0,DGM0CASPAN,计息周期,1,26,CHARACTER,,,,,,,Y,,1,,,1,NONE,1
7830,,CORE,DGM0CATYPE,DGPFM0,DGM0CATYPE,计息方式,1,27,CHARACTER,,,,,,,Y,,1,,,1,NONE,1
7831,,CORE,DGM0PAYTYP,DGPFM0,DGM0PAYTYP,还款方式,2,28,CHARACTER,,,,,,,Y,,1,,,1,NONE,1
7832,,CORE,DGM0DATEB,DGPFM0,DGM0DATEB,贷款发放日期,8,29,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7833,,CORE,DGM0DATEE,DGPFM0,DGM0DATEE,贷款到期日期,8,30,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7834,,CORE,DGM0DATECA,DGPFM0,DGM0DATECA,结息日期,8,31,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7835,,CORE,DGM0DATED,DGPFM0,DGM0DATED,销户日期,8,32,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7836,,CORE,DGM0CTLS,DGPFM0,DGM0CTLS,贷款相关标志,32,33,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7837,,CORE,DGM0GURTYP,DGPFM0,DGM0GURTYP,担保方式,10,34,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7838,,CORE,DGM0CLIMGR,DGPFM0,DGM0CLIMGR,客户经理,10,35,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7839,,CORE,DGM0DATELA,DGPFM0,DGM0DATELA,最后一笔业务日期,8,36,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7840,,CORE,DGM0DPNOS,DGPFM0,DGM0DPNOS,最后一笔业务发送机构,11,37,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7841,,CORE,DGM0OPR,DGPFM0,DGM0OPR,最后一笔业务经办柜员,10,38,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7842,,CORE,DGM0STAN,DGPFM0,DGM0STAN,最后一笔业务流水号,4,39,INTEGER,,,,,,,Y,,,,,1,NONE,1
7843,,CORE,DGM0DATEPR,DGPFM0,DGM0DATEPR,上次结息日,8,40,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7844,,CORE,DGM0NFLTRT,DGPFM0,DGM0NFLTRT,正常利率浮动比率,8,41,DECIMAL,,,,,,,Y,,,,,1,NONE,1
7845,,CORE,DGM0BZ,DGPFM0,DGM0BZ,扩展备注,32,42,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7846,,CORE,LAST_ETL_ACG_DT,DGPFM0,LAST_ETL_ACG_DT,,4,43,DATE,,,,,,,Y,,,,,1,NONE,1
7847,,CORE,DEL_F,DGPFM0,DEL_F,,2,44,SMALLINT,,,,,,,Y,,,,,1,NONE,1
7848,,CORE,DG80DATE,DGPF80,DG80DATE,还款日期,8,0,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7849,,CORE,DG80OPR,DGPF80,DG80OPR,经办员,10,15,CHARACTER,,,,,,,Y,,,,,1,NONE,1
7850,,CORE,DG80STAN,DGPF80,DG80STAN,流水号,4,16,INTEGER,,1,,5,,,N,,,,,1,NONE,1
7851,,CORE,DG80SEQ,DGPF80,DG80SEQ,还款序号,4,17,INTEGER,,,,,,,Y,,,,,1,NONE,1
7852,,CORE,LAST_ETL_ACG_DT,DGPF80,LAST_ETL_ACG_DT,,4,18,DATE,,,,,,,Y,,,,,1,NONE,1
7853,,CORE,DEL_F,DGPF80,DEL_F,,2,19,SMALLINT,,,,,,,Y,,,,,1,NONE,1
